ENSMUSG00000020988	ENSMUST00000021370
ENSMUSG00000020992	ENSMUST00000188608
ENSMUSG00000020993	ENSMUST00000021380
ENSMUSG00000020993	ENSMUST00000217660
ENSMUSG00000020994	ENSMUST00000021381
ENSMUSG00000020994	ENSMUST00000217773
ENSMUSG00000021000	ENSMUST00000176464
ENSMUSG00000021000	ENSMUST00000177225
ENSMUSG00000021000	ENSMUST00000219140
ENSMUSG00000021000	ENSMUST00000221093
ENSMUSG00000021003	ENSMUST00000021390
ENSMUSG00000021003	ENSMUST00000221322
ENSMUSG00000021007	ENSMUST00000048402
ENSMUSG00000021009	ENSMUST00000085116
ENSMUSG00000021012	ENSMUST00000110105
ENSMUSG00000021013	ENSMUST00000085109
ENSMUSG00000021013	ENSMUST00000223277
ENSMUSG00000021018	ENSMUST00000021405
ENSMUSG00000021018	ENSMUST00000161038
ENSMUSG00000021022	ENSMUST00000021410
ENSMUSG00000021023	ENSMUST00000021411
ENSMUSG00000021023	ENSMUST00000184249
ENSMUSG00000021024	ENSMUST00000021412
ENSMUSG00000021025	ENSMUST00000021413
ENSMUSG00000021027	ENSMUST00000226244
ENSMUSG00000021028	ENSMUST00000021416
ENSMUSG00000021033	ENSMUST00000222222
ENSMUSG00000021036	ENSMUST00000021424
ENSMUSG00000021037	ENSMUST00000222728
ENSMUSG00000021037	ENSMUST00000223239
ENSMUSG00000021038	ENSMUST00000072744
ENSMUSG00000021039	ENSMUST00000222579
ENSMUSG00000021039	ENSMUST00000223119
ENSMUSG00000021044	ENSMUST00000221630
ENSMUSG00000021044	ENSMUST00000222695
ENSMUSG00000021044	ENSMUST00000223538
ENSMUSG00000021048	ENSMUST00000021443
ENSMUSG00000021051	ENSMUST00000021447
ENSMUSG00000021054	ENSMUST00000021450
ENSMUSG00000021065	ENSMUST00000062804
ENSMUSG00000021066	ENSMUST00000222141
ENSMUSG00000021067	ENSMUST00000021467
ENSMUSG00000021067	ENSMUST00000220735
ENSMUSG00000021067	ENSMUST00000222827
ENSMUSG00000021068	ENSMUST00000222237
ENSMUSG00000021069	ENSMUST00000071250
ENSMUSG00000021072	ENSMUST00000021471
ENSMUSG00000021076	ENSMUST00000021479
ENSMUSG00000021076	ENSMUST00000221165
ENSMUSG00000021079	ENSMUST00000220482
ENSMUSG00000021079	ENSMUST00000220841
ENSMUSG00000021079	ENSMUST00000221797
ENSMUSG00000021079	ENSMUST00000223544
ENSMUSG00000021087	ENSMUST00000078505
ENSMUSG00000021091	ENSMUST00000021506
ENSMUSG00000021094	ENSMUST00000021512
ENSMUSG00000021094	ENSMUST00000221674
ENSMUSG00000021096	ENSMUST00000021514
ENSMUSG00000021096	ENSMUST00000222920
ENSMUSG00000021096	ENSMUST00000223221
ENSMUSG00000021096	ENSMUST00000223410
ENSMUSG00000021097	ENSMUST00000109936
ENSMUSG00000021102	ENSMUST00000021522
ENSMUSG00000021102	ENSMUST00000223244
ENSMUSG00000021103	ENSMUST00000021523
ENSMUSG00000021103	ENSMUST00000187549
ENSMUSG00000021108	ENSMUST00000221153
ENSMUSG00000021109	ENSMUST00000021530
ENSMUSG00000021111	ENSMUST00000109901
ENSMUSG00000021111	ENSMUST00000172089
ENSMUSG00000021112	ENSMUST00000082024
ENSMUSG00000021112	ENSMUST00000218726
ENSMUSG00000021112	ENSMUST00000219180
ENSMUSG00000021113	ENSMUST00000021532
ENSMUSG00000021113	ENSMUST00000222025
ENSMUSG00000021114	ENSMUST00000021536
ENSMUSG00000021115	ENSMUST00000085026
ENSMUSG00000021116	ENSMUST00000071230
ENSMUSG00000021116	ENSMUST00000219754
ENSMUSG00000021118	ENSMUST00000021544
ENSMUSG00000021120	ENSMUST00000217998
ENSMUSG00000021124	ENSMUST00000055262
ENSMUSG00000021127	ENSMUST00000021552
ENSMUSG00000021131	ENSMUST00000021559
ENSMUSG00000021133	ENSMUST00000068519
ENSMUSG00000021133	ENSMUST00000219720
ENSMUSG00000021134	ENSMUST00000094693
ENSMUSG00000021134	ENSMUST00000133783
ENSMUSG00000021134	ENSMUST00000152662
ENSMUSG00000021135	ENSMUST00000218162
ENSMUSG00000021136	ENSMUST00000110347
ENSMUSG00000021139	ENSMUST00000164386
ENSMUSG00000021139	ENSMUST00000166664
ENSMUSG00000021140	ENSMUST00000021567
ENSMUSG00000021140	ENSMUST00000222828
ENSMUSG00000021143	ENSMUST00000084891
ENSMUSG00000021143	ENSMUST00000221382
ENSMUSG00000021144	ENSMUST00000009099
ENSMUSG00000021144	ENSMUST00000134488
ENSMUSG00000021144	ENSMUST00000156030
ENSMUSG00000021147	ENSMUST00000054251
ENSMUSG00000021147	ENSMUST00000176922
ENSMUSG00000021149	ENSMUST00000222098
ENSMUSG00000021156	ENSMUST00000110636
ENSMUSG00000021156	ENSMUST00000137932
ENSMUSG00000021156	ENSMUST00000138039
ENSMUSG00000021156	ENSMUST00000222927
ENSMUSG00000021171	ENSMUST00000100986
ENSMUSG00000021177	ENSMUST00000151019
ENSMUSG00000021178	ENSMUST00000021595
ENSMUSG00000021178	ENSMUST00000223078
ENSMUSG00000021179	ENSMUST00000021596
ENSMUSG00000021180	ENSMUST00000222731
ENSMUSG00000021182	ENSMUST00000068411
ENSMUSG00000021185	ENSMUST00000069782
ENSMUSG00000021185	ENSMUST00000124957
ENSMUSG00000021186	ENSMUST00000021603
ENSMUSG00000021187	ENSMUST00000162735
ENSMUSG00000021188	ENSMUST00000021605
ENSMUSG00000021189	ENSMUST00000021606
ENSMUSG00000021190	ENSMUST00000110020
ENSMUSG00000021192	ENSMUST00000021609
ENSMUSG00000021193	ENSMUST00000222485
ENSMUSG00000021193	ENSMUST00000223492
ENSMUSG00000021200	ENSMUST00000021617
ENSMUSG00000021203	ENSMUST00000141055
ENSMUSG00000021203	ENSMUST00000179684
ENSMUSG00000021208	ENSMUST00000044687
ENSMUSG00000021209	ENSMUST00000021631
ENSMUSG00000021210	ENSMUST00000021630
ENSMUSG00000021210	ENSMUST00000128695
ENSMUSG00000021211	ENSMUST00000021632
ENSMUSG00000021213	ENSMUST00000021634
ENSMUSG00000021215	ENSMUST00000099946
ENSMUSG00000021215	ENSMUST00000222017
ENSMUSG00000021217	ENSMUST00000021641
ENSMUSG00000021218	ENSMUST00000222926
ENSMUSG00000021218	ENSMUST00000223396
ENSMUSG00000021222	ENSMUST00000021645
ENSMUSG00000021224	ENSMUST00000117217
ENSMUSG00000021226	ENSMUST00000021649
ENSMUSG00000021228	ENSMUST00000021653
ENSMUSG00000021234	ENSMUST00000021659
ENSMUSG00000021235	ENSMUST00000124257
ENSMUSG00000021236	ENSMUST00000110272
ENSMUSG00000021238	ENSMUST00000222641
ENSMUSG00000021240	ENSMUST00000220678
ENSMUSG00000021240	ENSMUST00000220952
ENSMUSG00000021240	ENSMUST00000222581
ENSMUSG00000021240	ENSMUST00000222942
ENSMUSG00000021241	ENSMUST00000222136
ENSMUSG00000021241	ENSMUST00000222166
ENSMUSG00000021242	ENSMUST00000021668
ENSMUSG00000021243	ENSMUST00000172241
ENSMUSG00000021244	ENSMUST00000021670
ENSMUSG00000021245	ENSMUST00000019378
ENSMUSG00000021245	ENSMUST00000220854
ENSMUSG00000021248	ENSMUST00000222529
ENSMUSG00000021248	ENSMUST00000223375
ENSMUSG00000021250	ENSMUST00000021674
ENSMUSG00000021252	ENSMUST00000021676
ENSMUSG00000021254	ENSMUST00000220646
ENSMUSG00000021254	ENSMUST00000220810
ENSMUSG00000021254	ENSMUST00000221368
ENSMUSG00000021256	ENSMUST00000021681
ENSMUSG00000021257	ENSMUST00000021682
ENSMUSG00000021258	ENSMUST00000221167
ENSMUSG00000021262	ENSMUST00000021689
ENSMUSG00000021264	ENSMUST00000021692
ENSMUSG00000021265	ENSMUST00000021693
ENSMUSG00000021266	ENSMUST00000160477
ENSMUSG00000021270	ENSMUST00000094361
ENSMUSG00000021271	ENSMUST00000170060
ENSMUSG00000021273	ENSMUST00000224625
ENSMUSG00000021275	ENSMUST00000169597
ENSMUSG00000021276	ENSMUST00000043716
ENSMUSG00000021276	ENSMUST00000221901
ENSMUSG00000021276	ENSMUST00000222457
ENSMUSG00000021277	ENSMUST00000021706
ENSMUSG00000021279	ENSMUST00000041965
ENSMUSG00000021280	ENSMUST00000223050
ENSMUSG00000021281	ENSMUST00000156003
ENSMUSG00000021282	ENSMUST00000166123
ENSMUSG00000021282	ENSMUST00000220918
ENSMUSG00000021282	ENSMUST00000221363
ENSMUSG00000021285	ENSMUST00000054815
ENSMUSG00000021285	ENSMUST00000163747
ENSMUSG00000021286	ENSMUST00000021714
ENSMUSG00000021286	ENSMUST00000221313
ENSMUSG00000021286	ENSMUST00000221488
ENSMUSG00000021287	ENSMUST00000021715
ENSMUSG00000021288	ENSMUST00000084941
ENSMUSG00000021288	ENSMUST00000118471
ENSMUSG00000021290	ENSMUST00000021719
ENSMUSG00000021290	ENSMUST00000222874
ENSMUSG00000021290	ENSMUST00000223435
ENSMUSG00000021302	ENSMUST00000170957
ENSMUSG00000021306	ENSMUST00000220628
ENSMUSG00000021311	ENSMUST00000099856
ENSMUSG00000021322	ENSMUST00000021757
ENSMUSG00000021322	ENSMUST00000223364
ENSMUSG00000021326	ENSMUST00000124052
ENSMUSG00000021326	ENSMUST00000222544
ENSMUSG00000021327	ENSMUST00000116434
ENSMUSG00000021327	ENSMUST00000151467
ENSMUSG00000021335	ENSMUST00000006785
ENSMUSG00000021335	ENSMUST00000130211
ENSMUSG00000021336	ENSMUST00000225797
ENSMUSG00000021338	ENSMUST00000125420
ENSMUSG00000021338	ENSMUST00000125901
ENSMUSG00000021339	ENSMUST00000021772
ENSMUSG00000021340	ENSMUST00000021773
ENSMUSG00000021357	ENSMUST00000102946
ENSMUSG00000021360	ENSMUST00000069958
ENSMUSG00000021360	ENSMUST00000110191
ENSMUSG00000021361	ENSMUST00000021790
ENSMUSG00000021364	ENSMUST00000021793
ENSMUSG00000021365	ENSMUST00000021794
ENSMUSG00000021366	ENSMUST00000060148
ENSMUSG00000021368	ENSMUST00000179852
ENSMUSG00000021371	ENSMUST00000021800
ENSMUSG00000021371	ENSMUST00000223353
ENSMUSG00000021374	ENSMUST00000021803
ENSMUSG00000021375	ENSMUST00000056978
ENSMUSG00000021376	ENSMUST00000021806
ENSMUSG00000021377	ENSMUST00000021807
ENSMUSG00000021379	ENSMUST00000021810
ENSMUSG00000021385	ENSMUST00000220447
ENSMUSG00000021390	ENSMUST00000021822
ENSMUSG00000021392	ENSMUST00000222197
ENSMUSG00000021392	ENSMUST00000223346
ENSMUSG00000021392	ENSMUST00000223467
ENSMUSG00000021395	ENSMUST00000095797
ENSMUSG00000021400	ENSMUST00000021832
ENSMUSG00000021408	ENSMUST00000021844
ENSMUSG00000021408	ENSMUST00000167374
ENSMUSG00000021411	ENSMUST00000053459
ENSMUSG00000021413	ENSMUST00000077853
ENSMUSG00000021417	ENSMUST00000171229
ENSMUSG00000021418	ENSMUST00000171686
ENSMUSG00000021420	ENSMUST00000021857
ENSMUSG00000021420	ENSMUST00000223905
ENSMUSG00000021423	ENSMUST00000021860
ENSMUSG00000021423	ENSMUST00000225716
ENSMUSG00000021427	ENSMUST00000021864
ENSMUSG00000021428	ENSMUST00000021866
ENSMUSG00000021428	ENSMUST00000223910
ENSMUSG00000021428	ENSMUST00000225418
ENSMUSG00000021428	ENSMUST00000225816
ENSMUSG00000021431	ENSMUST00000223680
ENSMUSG00000021431	ENSMUST00000223814
ENSMUSG00000021432	ENSMUST00000224854
ENSMUSG00000021432	ENSMUST00000225396
ENSMUSG00000021432	ENSMUST00000225432
ENSMUSG00000021453	ENSMUST00000132480
ENSMUSG00000021457	ENSMUST00000120135
ENSMUSG00000021457	ENSMUST00000150672
ENSMUSG00000021458	ENSMUST00000091560
ENSMUSG00000021458	ENSMUST00000220563
ENSMUSG00000021458	ENSMUST00000220884
ENSMUSG00000021458	ENSMUST00000221108
ENSMUSG00000021458	ENSMUST00000222680
ENSMUSG00000021458	ENSMUST00000223204
ENSMUSG00000021460	ENSMUST00000021913
ENSMUSG00000021460	ENSMUST00000110031
ENSMUSG00000021460	ENSMUST00000119311
ENSMUSG00000021461	ENSMUST00000073029
ENSMUSG00000021461	ENSMUST00000161977
ENSMUSG00000021461	ENSMUST00000220684
ENSMUSG00000021466	ENSMUST00000021921
ENSMUSG00000021466	ENSMUST00000223515
ENSMUSG00000021468	ENSMUST00000021920
ENSMUSG00000021468	ENSMUST00000221709
ENSMUSG00000021470	ENSMUST00000095724
ENSMUSG00000021470	ENSMUST00000143449
ENSMUSG00000021470	ENSMUST00000144763
ENSMUSG00000021474	ENSMUST00000021930
ENSMUSG00000021474	ENSMUST00000222285
ENSMUSG00000021474	ENSMUST00000223504
ENSMUSG00000021476	ENSMUST00000221264
ENSMUSG00000021476	ENSMUST00000221904
ENSMUSG00000021477	ENSMUST00000222517
ENSMUSG00000021481	ENSMUST00000021937
ENSMUSG00000021481	ENSMUST00000160310
ENSMUSG00000021481	ENSMUST00000162288
ENSMUSG00000021482	ENSMUST00000221118
ENSMUSG00000021482	ENSMUST00000222570
ENSMUSG00000021483	ENSMUST00000021939
ENSMUSG00000021483	ENSMUST00000223011
ENSMUSG00000021484	ENSMUST00000021940
ENSMUSG00000021486	ENSMUST00000021942
ENSMUSG00000021488	ENSMUST00000099490
ENSMUSG00000021488	ENSMUST00000224338
ENSMUSG00000021488	ENSMUST00000225982
ENSMUSG00000021492	ENSMUST00000021948
ENSMUSG00000021493	ENSMUST00000153230
ENSMUSG00000021494	ENSMUST00000021956
ENSMUSG00000021495	ENSMUST00000021957
ENSMUSG00000021495	ENSMUST00000224486
ENSMUSG00000021495	ENSMUST00000225262
ENSMUSG00000021496	ENSMUST00000124968
ENSMUSG00000021497	ENSMUST00000021959
ENSMUSG00000021497	ENSMUST00000223649
ENSMUSG00000021500	ENSMUST00000172272
ENSMUSG00000021500	ENSMUST00000224551
ENSMUSG00000021501	ENSMUST00000021963
ENSMUSG00000021504	ENSMUST00000100764
ENSMUSG00000021504	ENSMUST00000142654
ENSMUSG00000021508	ENSMUST00000021970
ENSMUSG00000021509	ENSMUST00000021971
ENSMUSG00000021510	ENSMUST00000012314
ENSMUSG00000021514	ENSMUST00000126879
ENSMUSG00000021514	ENSMUST00000155732
ENSMUSG00000021514	ENSMUST00000222364
ENSMUSG00000021518	ENSMUST00000021990
ENSMUSG00000021519	ENSMUST00000021991
ENSMUSG00000021519	ENSMUST00000172807
ENSMUSG00000021519	ENSMUST00000174011
ENSMUSG00000021520	ENSMUST00000021993
ENSMUSG00000021532	ENSMUST00000221006
ENSMUSG00000021537	ENSMUST00000022009
ENSMUSG00000021537	ENSMUST00000223858
ENSMUSG00000021539	ENSMUST00000062806
ENSMUSG00000021540	ENSMUST00000069557
ENSMUSG00000021546	ENSMUST00000116403
ENSMUSG00000021548	ENSMUST00000022030
ENSMUSG00000021548	ENSMUST00000164127
ENSMUSG00000021549	ENSMUST00000109552
ENSMUSG00000021550	ENSMUST00000022032
ENSMUSG00000021552	ENSMUST00000091579
ENSMUSG00000021555	ENSMUST00000022038
ENSMUSG00000021555	ENSMUST00000163521
ENSMUSG00000021555	ENSMUST00000224194
ENSMUSG00000021555	ENSMUST00000225670
ENSMUSG00000021556	ENSMUST00000022039
ENSMUSG00000021557	ENSMUST00000022040
ENSMUSG00000021557	ENSMUST00000164215
ENSMUSG00000021559	ENSMUST00000077453
ENSMUSG00000021573	ENSMUST00000022057
ENSMUSG00000021576	ENSMUST00000022060
ENSMUSG00000021577	ENSMUST00000022062
ENSMUSG00000021578	ENSMUST00000022063
ENSMUSG00000021583	ENSMUST00000169114
ENSMUSG00000021585	ENSMUST00000065629
ENSMUSG00000021585	ENSMUST00000223206
ENSMUSG00000021589	ENSMUST00000022078
ENSMUSG00000021590	ENSMUST00000022081
ENSMUSG00000021591	ENSMUST00000022082
ENSMUSG00000021591	ENSMUST00000222530
ENSMUSG00000021592	ENSMUST00000120573
ENSMUSG00000021594	ENSMUST00000091514
ENSMUSG00000021595	ENSMUST00000022087
ENSMUSG00000021595	ENSMUST00000109699
ENSMUSG00000021597	ENSMUST00000151524
ENSMUSG00000021598	ENSMUST00000221045
ENSMUSG00000021606	ENSMUST00000223293
ENSMUSG00000021607	ENSMUST00000022098
ENSMUSG00000021607	ENSMUST00000221730
ENSMUSG00000021608	ENSMUST00000022099
ENSMUSG00000021610	ENSMUST00000022102
ENSMUSG00000021611	ENSMUST00000022104
ENSMUSG00000021611	ENSMUST00000223196
ENSMUSG00000021615	ENSMUST00000022115
ENSMUSG00000021619	ENSMUST00000022119
ENSMUSG00000021620	ENSMUST00000022120
ENSMUSG00000021621	ENSMUST00000022121
ENSMUSG00000021621	ENSMUST00000178637
ENSMUSG00000021624	ENSMUST00000022124
ENSMUSG00000021629	ENSMUST00000067246
ENSMUSG00000021629	ENSMUST00000224177
ENSMUSG00000021631	ENSMUST00000061311
ENSMUSG00000021635	ENSMUST00000022136
ENSMUSG00000021635	ENSMUST00000225155
ENSMUSG00000021635	ENSMUST00000225428
ENSMUSG00000021636	ENSMUST00000225754
ENSMUSG00000021638	ENSMUST00000069756
ENSMUSG00000021639	ENSMUST00000066984
ENSMUSG00000021639	ENSMUST00000145266
ENSMUSG00000021639	ENSMUST00000147229
ENSMUSG00000021643	ENSMUST00000022145
ENSMUSG00000021645	ENSMUST00000022147
ENSMUSG00000021645	ENSMUST00000134514
ENSMUSG00000021646	ENSMUST00000022148
ENSMUSG00000021646	ENSMUST00000222083
ENSMUSG00000021650	ENSMUST00000022153
ENSMUSG00000021660	ENSMUST00000022163
ENSMUSG00000021660	ENSMUST00000133461
ENSMUSG00000021660	ENSMUST00000133826
ENSMUSG00000021661	ENSMUST00000123924
ENSMUSG00000021661	ENSMUST00000150352
ENSMUSG00000021665	ENSMUST00000022169
ENSMUSG00000021666	ENSMUST00000159321
ENSMUSG00000021666	ENSMUST00000160989
ENSMUSG00000021666	ENSMUST00000161825
ENSMUSG00000021666	ENSMUST00000161929
ENSMUSG00000021668	ENSMUST00000022172
ENSMUSG00000021669	ENSMUST00000109444
ENSMUSG00000021670	ENSMUST00000022176
ENSMUSG00000021671	ENSMUST00000099295
ENSMUSG00000021671	ENSMUST00000221039
ENSMUSG00000021675	ENSMUST00000022182
ENSMUSG00000021676	ENSMUST00000068603
ENSMUSG00000021681	ENSMUST00000022189
ENSMUSG00000021686	ENSMUST00000022196
ENSMUSG00000021687	ENSMUST00000022197
ENSMUSG00000021690	ENSMUST00000065537
ENSMUSG00000021692	ENSMUST00000223870
ENSMUSG00000021693	ENSMUST00000022204
ENSMUSG00000021694	ENSMUST00000123657
ENSMUSG00000021699	ENSMUST00000079975
ENSMUSG00000021699	ENSMUST00000119507
ENSMUSG00000021701	ENSMUST00000022212
ENSMUSG00000021701	ENSMUST00000224489
ENSMUSG00000021703	ENSMUST00000049488
ENSMUSG00000021703	ENSMUST00000224250
ENSMUSG00000021704	ENSMUST00000076169
ENSMUSG00000021704	ENSMUST00000223719
ENSMUSG00000021706	ENSMUST00000022217
ENSMUSG00000021707	ENSMUST00000022218
ENSMUSG00000021709	ENSMUST00000022222
ENSMUSG00000021710	ENSMUST00000109315
ENSMUSG00000021710	ENSMUST00000224086
ENSMUSG00000021710	ENSMUST00000225478
ENSMUSG00000021711	ENSMUST00000133280
ENSMUSG00000021711	ENSMUST00000144060
ENSMUSG00000021712	ENSMUST00000069174
ENSMUSG00000021713	ENSMUST00000022226
ENSMUSG00000021714	ENSMUST00000224500
ENSMUSG00000021715	ENSMUST00000022228
ENSMUSG00000021716	ENSMUST00000022230
ENSMUSG00000021719	ENSMUST00000063551
ENSMUSG00000021728	ENSMUST00000224455
ENSMUSG00000021731	ENSMUST00000022245
ENSMUSG00000021731	ENSMUST00000225170
ENSMUSG00000021733	ENSMUST00000057015
ENSMUSG00000021733	ENSMUST00000224750
ENSMUSG00000021737	ENSMUST00000022256
ENSMUSG00000021737	ENSMUST00000147471
ENSMUSG00000021737	ENSMUST00000224076
ENSMUSG00000021738	ENSMUST00000022257
ENSMUSG00000021741	ENSMUST00000022260
ENSMUSG00000021745	ENSMUST00000022264
ENSMUSG00000021748	ENSMUST00000022268
ENSMUSG00000021748	ENSMUST00000225735
ENSMUSG00000021751	ENSMUST00000164598
ENSMUSG00000021751	ENSMUST00000171567
ENSMUSG00000021752	ENSMUST00000170111
ENSMUSG00000021754	ENSMUST00000109267
ENSMUSG00000021756	ENSMUST00000183663
ENSMUSG00000021759	ENSMUST00000016144
ENSMUSG00000021760	ENSMUST00000022282
ENSMUSG00000021764	ENSMUST00000022286
ENSMUSG00000021765	ENSMUST00000022287
ENSMUSG00000021765	ENSMUST00000223640
ENSMUSG00000021767	ENSMUST00000182732
ENSMUSG00000021767	ENSMUST00000182964
ENSMUSG00000021767	ENSMUST00000183228
ENSMUSG00000021770	ENSMUST00000144061
ENSMUSG00000021771	ENSMUST00000022293
ENSMUSG00000021772	ENSMUST00000022294
ENSMUSG00000021772	ENSMUST00000132374
ENSMUSG00000021772	ENSMUST00000152735
ENSMUSG00000021773	ENSMUST00000124549
ENSMUSG00000021774	ENSMUST00000160266
ENSMUSG00000021775	ENSMUST00000090543
ENSMUSG00000021779	ENSMUST00000022303
ENSMUSG00000021779	ENSMUST00000224438
ENSMUSG00000021782	ENSMUST00000090398
ENSMUSG00000021785	ENSMUST00000022310
ENSMUSG00000021785	ENSMUST00000223879
ENSMUSG00000021786	ENSMUST00000022311
ENSMUSG00000021786	ENSMUST00000148121
ENSMUSG00000021789	ENSMUST00000170719
ENSMUSG00000021792	ENSMUST00000118466
ENSMUSG00000021794	ENSMUST00000022322
ENSMUSG00000021795	ENSMUST00000077136
ENSMUSG00000021795	ENSMUST00000225892
ENSMUSG00000021796	ENSMUST00000049005
ENSMUSG00000021806	ENSMUST00000022340
ENSMUSG00000021807	ENSMUST00000022341
ENSMUSG00000021809	ENSMUST00000224354
ENSMUSG00000021809	ENSMUST00000224674
ENSMUSG00000021810	ENSMUST00000022344
ENSMUSG00000021811	ENSMUST00000022345
ENSMUSG00000021814	ENSMUST00000100844
ENSMUSG00000021816	ENSMUST00000159027
ENSMUSG00000021816	ENSMUST00000162217
ENSMUSG00000021819	ENSMUST00000022358
ENSMUSG00000021820	ENSMUST00000071816
ENSMUSG00000021822	ENSMUST00000022368
ENSMUSG00000021823	ENSMUST00000022369
ENSMUSG00000021824	ENSMUST00000154460
ENSMUSG00000021830	ENSMUST00000139526
ENSMUSG00000021831	ENSMUST00000022378
ENSMUSG00000021832	ENSMUST00000022380
ENSMUSG00000021832	ENSMUST00000227148
ENSMUSG00000021835	ENSMUST00000074077
ENSMUSG00000021838	ENSMUST00000137543
ENSMUSG00000021840	ENSMUST00000166743
ENSMUSG00000021840	ENSMUST00000227941
ENSMUSG00000021840	ENSMUST00000228058
ENSMUSG00000021843	ENSMUST00000187839
ENSMUSG00000021846	ENSMUST00000073150
ENSMUSG00000021866	ENSMUST00000124704
ENSMUSG00000021868	ENSMUST00000125881
ENSMUSG00000021868	ENSMUST00000223872
ENSMUSG00000021870	ENSMUST00000102956
ENSMUSG00000021876	ENSMUST00000169895
ENSMUSG00000021877	ENSMUST00000022429
ENSMUSG00000021877	ENSMUST00000224138
ENSMUSG00000021880	ENSMUST00000226194
ENSMUSG00000021884	ENSMUST00000022437
ENSMUSG00000021884	ENSMUST00000134626
ENSMUSG00000021884	ENSMUST00000156431
ENSMUSG00000021886	ENSMUST00000075072
ENSMUSG00000021890	ENSMUST00000022446
ENSMUSG00000021891	ENSMUST00000055303
ENSMUSG00000021892	ENSMUST00000091903
ENSMUSG00000021893	ENSMUST00000022451
ENSMUSG00000021895	ENSMUST00000049206
ENSMUSG00000021895	ENSMUST00000224981
ENSMUSG00000021895	ENSMUST00000225494
ENSMUSG00000021900	ENSMUST00000090147
ENSMUSG00000021901	ENSMUST00000189834
ENSMUSG00000021901	ENSMUST00000190788
ENSMUSG00000021902	ENSMUST00000022459
ENSMUSG00000021903	ENSMUST00000022460
ENSMUSG00000021905	ENSMUST00000112001
ENSMUSG00000021906	ENSMUST00000022462
ENSMUSG00000021908	ENSMUST00000022467
ENSMUSG00000021910	ENSMUST00000022469
ENSMUSG00000021910	ENSMUST00000167223
ENSMUSG00000021910	ENSMUST00000172142
ENSMUSG00000021911	ENSMUST00000022470
ENSMUSG00000021916	ENSMUST00000022476
ENSMUSG00000021916	ENSMUST00000226959
ENSMUSG00000021916	ENSMUST00000228255
ENSMUSG00000021917	ENSMUST00000226290
ENSMUSG00000021917	ENSMUST00000228767
ENSMUSG00000021918	ENSMUST00000228328
ENSMUSG00000021918	ENSMUST00000228392
ENSMUSG00000021922	ENSMUST00000120269
ENSMUSG00000021927	ENSMUST00000022493
ENSMUSG00000021928	ENSMUST00000022494
ENSMUSG00000021929	ENSMUST00000022496
ENSMUSG00000021930	ENSMUST00000022497
ENSMUSG00000021932	ENSMUST00000022499
ENSMUSG00000021932	ENSMUST00000156608
ENSMUSG00000021936	ENSMUST00000111945
ENSMUSG00000021936	ENSMUST00000227306
ENSMUSG00000021938	ENSMUST00000022507
ENSMUSG00000021939	ENSMUST00000006235
ENSMUSG00000021939	ENSMUST00000225639
ENSMUSG00000021943	ENSMUST00000168727
ENSMUSG00000021944	ENSMUST00000067417
ENSMUSG00000021945	ENSMUST00000022511
ENSMUSG00000021947	ENSMUST00000022517
ENSMUSG00000021947	ENSMUST00000225765
ENSMUSG00000021948	ENSMUST00000112210
ENSMUSG00000021948	ENSMUST00000112211
ENSMUSG00000021951	ENSMUST00000022518
ENSMUSG00000021952	ENSMUST00000174545
ENSMUSG00000021957	ENSMUST00000022529
ENSMUSG00000021957	ENSMUST00000160189
ENSMUSG00000021958	ENSMUST00000225564
ENSMUSG00000021959	ENSMUST00000022531
ENSMUSG00000021962	ENSMUST00000022535
ENSMUSG00000021963	ENSMUST00000128764
ENSMUSG00000021967	ENSMUST00000224313
ENSMUSG00000021969	ENSMUST00000089473
ENSMUSG00000021972	ENSMUST00000022544
ENSMUSG00000021972	ENSMUST00000176128
ENSMUSG00000021973	ENSMUST00000022543
ENSMUSG00000021975	ENSMUST00000043914
ENSMUSG00000021978	ENSMUST00000225633
ENSMUSG00000021981	ENSMUST00000022553
ENSMUSG00000021981	ENSMUST00000224281
ENSMUSG00000021982	ENSMUST00000171683
ENSMUSG00000021982	ENSMUST00000225839
ENSMUSG00000021987	ENSMUST00000022563
ENSMUSG00000021987	ENSMUST00000224164
ENSMUSG00000021990	ENSMUST00000022566
ENSMUSG00000021990	ENSMUST00000159135
ENSMUSG00000021993	ENSMUST00000063562
ENSMUSG00000021996	ENSMUST00000022573
ENSMUSG00000021996	ENSMUST00000176957
ENSMUSG00000021996	ENSMUST00000177445
ENSMUSG00000021998	ENSMUST00000124608
ENSMUSG00000021998	ENSMUST00000145303
ENSMUSG00000021998	ENSMUST00000148609
ENSMUSG00000021999	ENSMUST00000022576
ENSMUSG00000022000	ENSMUST00000022577
ENSMUSG00000022003	ENSMUST00000022580
ENSMUSG00000022008	ENSMUST00000022585
ENSMUSG00000022009	ENSMUST00000022586
ENSMUSG00000022010	ENSMUST00000022587
ENSMUSG00000022013	ENSMUST00000226459
ENSMUSG00000022014	ENSMUST00000022591
ENSMUSG00000022016	ENSMUST00000123853
ENSMUSG00000022019	ENSMUST00000168275
ENSMUSG00000022019	ENSMUST00000169504
ENSMUSG00000022019	ENSMUST00000170865
ENSMUSG00000022020	ENSMUST00000022597
ENSMUSG00000022022	ENSMUST00000022600
ENSMUSG00000022023	ENSMUST00000022601
ENSMUSG00000022024	ENSMUST00000054908
ENSMUSG00000022024	ENSMUST00000228675
ENSMUSG00000022025	ENSMUST00000022603
